Timestamp,Label,V_AD,V_AB,V_BC,V_CD,V_AC,V_BD
2026-04-12 21:36:52,AB_2,14.3,6.6,14.4,8.98,17.5,14.5
2026-04-12 21:36:53,AB_2,14.2,6.65,14.1,8.56,17.1,14.3
2026-04-12 21:36:53,AB_2,14.3,6.52,15.0,9.16,17.9,15.0
2026-04-12 21:36:54,AB_2,14.3,6.68,14.0,9.07,17.3,14.0
2026-04-12 21:36:54,AB_2,14.0,6.6,14.4,8.86,17.6,14.9
2026-04-12 21:36:54,AB_2,14.3,6.6,14.5,8.68,17.3,14.2
2026-04-12 21:36:55,AB_2,14.1,6.71,14.2,8.88,17.6,14.6
2026-04-12 21:36:55,AB_2,14.2,6.67,14.5,9.29,17.5,14.4
2026-04-12 21:36:55,AB_2,14.2,6.54,14.4,8.75,17.4,14.6
2026-04-12 21:36:56,AB_2,14.2,6.65,14.3,8.85,17.1,14.3
2026-04-12 21:36:56,AB_2,14.1,6.69,14.2,9.04,17.4,14.3
2026-04-12 21:36:56,AB_2,14.1,6.75,14.4,9.36,17.4,14.4
2026-04-12 21:36:57,AB_2,14.1,6.73,14.3,9.24,17.3,14.3
2026-04-12 21:36:57,AB_2,14.1,6.64,14.4,8.91,17.3,14.6
2026-04-12 21:36:57,AB_2,14.3,6.58,14.4,8.64,17.5,14.5
2026-04-12 21:36:58,AB_2,14.3,6.6,14.3,9.01,17.4,14.5
2026-04-12 21:36:58,AB_2,14.2,6.67,14.4,9.05,17.5,14.4
2026-04-12 21:36:59,AB_2,14.1,6.55,14.3,8.94,17.4,14.5
2026-04-12 21:36:59,AB_2,14.3,6.63,14.4,9.1,17.5,14.5
2026-04-12 21:36:59,AB_2,14.2,6.55,14.3,8.88,17.4,14.5
2026-04-12 21:37:00,AB_2,14.3,6.56,14.4,8.62,17.6,14.6
2026-04-12 21:37:00,AB_2,14.3,6.6,14.4,8.55,17.4,14.6
2026-04-12 21:37:00,AB_2,14.3,6.51,14.4,8.6,17.2,14.6
2026-04-12 21:37:01,AB_2,14.4,6.53,14.5,8.38,17.2,14.7
2026-04-12 21:37:01,AB_2,14.4,6.54,14.4,8.48,17.6,14.7
2026-04-12 21:37:01,AB_2,14.3,6.54,14.4,8.45,17.5,14.7
2026-04-12 21:37:02,AB_2,14.4,6.59,14.4,8.7,17.5,14.5
2026-04-12 21:37:02,AB_2,14.2,6.47,14.4,8.56,17.4,14.6
2026-04-12 21:37:03,AB_2,14.3,6.5,14.4,8.4,17.5,14.6
2026-04-12 21:37:03,AB_2,14.4,6.56,14.4,8.78,17.3,14.5
2026-04-12 21:37:03,AB_2,14.2,6.65,14.4,8.79,17.4,14.5
2026-04-12 21:37:04,AB_2,14.2,6.71,14.4,9.2,17.3,14.4
2026-04-12 21:37:04,AB_2,14.1,6.68,14.4,9.2,17.6,14.4
2026-04-12 21:37:04,AB_2,14.1,6.53,14.4,8.97,17.4,14.6
