Timestamp,Label,V_AB,V_AD,V_BC,V_CD,V_AC,V_BD
2026-04-20 00:16:15,AB_2,6.15,12.01,7.53,10.21,12.9,8.54
2026-04-20 00:16:16,AB_2,6.21,11.97,7.56,10.2,12.9,8.52
2026-04-20 00:16:16,AB_2,6.16,11.98,7.51,10.21,13.3,8.49
2026-04-20 00:16:16,AB_2,6.42,12.17,7.62,10.16,13.2,8.53
2026-04-20 00:16:17,AB_2,6.18,12.22,7.62,10.13,13.2,8.51
2026-04-20 00:16:17,AB_2,6.23,12.16,7.49,10.15,13.2,8.48
2026-04-20 00:16:18,AB_2,6.14,12.2,7.48,10.16,13.0,8.53
2026-04-20 00:16:18,AB_2,6.35,11.99,7.55,10.2,13.2,8.51
2026-04-20 00:16:18,AB_2,6.2,12.17,7.59,10.12,13.3,8.51
2026-04-20 00:16:19,AB_2,6.2,12.21,7.61,10.13,13.2,8.5
2026-04-20 00:16:19,AB_2,6.21,12.21,7.64,10.16,13.3,8.54
2026-04-20 00:16:20,AB_2,6.59,12.13,7.52,10.14,13.3,8.5
2026-04-20 00:16:20,AB_2,6.17,12.2,7.65,10.15,13.3,8.5
2026-04-20 00:16:20,AB_2,6.32,12.16,7.44,10.16,13.0,8.5
2026-04-20 00:16:21,AB_2,6.14,12.24,7.51,10.2,13.2,8.53
2026-04-20 00:16:21,AB_2,6.25,12.1,7.51,10.18,12.8,8.56
2026-04-20 00:16:22,AB_2,6.16,12.16,7.48,10.15,13.1,8.5
2026-04-20 00:16:22,AB_2,6.49,11.97,7.52,10.17,12.73,8.49
2026-04-20 00:16:22,AB_2,6.18,12.03,7.55,10.11,12.9,8.52
2026-04-20 00:16:23,AB_2,6.14,12.07,7.54,10.12,12.8,8.5
2026-04-20 00:16:23,AB_2,6.21,12.07,7.51,10.13,12.9,8.58
2026-04-20 00:16:24,AB_2,6.33,12.18,7.49,10.18,13.0,8.47
2026-04-20 00:16:24,AB_2,6.29,12.02,7.55,10.09,13.2,8.51
2026-04-20 00:16:24,AB_2,6.17,12.1,7.57,10.12,12.59,8.49
2026-04-20 00:16:25,AB_2,6.17,12.04,7.71,10.13,13.2,8.5
2026-04-20 00:16:25,AB_2,6.22,12.16,7.94,10.12,13.0,8.48
2026-04-20 00:16:26,AB_2,6.18,12.07,7.49,10.16,12.9,8.5
2026-04-20 00:16:26,AB_2,6.18,12.16,7.53,10.3,12.77,8.48
2026-04-20 00:16:26,AB_2,6.2,12.23,7.59,10.18,13.2,8.46
2026-04-20 00:16:27,AB_2,6.2,12.02,7.74,10.13,12.75,8.51
2026-04-20 00:16:27,AB_2,6.16,12.21,7.49,10.17,13.0,8.49
2026-04-20 00:16:28,AB_2,6.22,12.05,7.51,10.15,13.0,8.52
2026-04-20 00:16:28,AB_2,6.15,12.23,7.49,10.18,13.2,8.49
2026-04-20 00:16:28,AB_2,6.24,12.06,7.56,10.16,13.4,8.5
2026-04-20 00:16:29,AB_2,6.3,12.24,7.52,10.12,13.3,8.52
2026-04-20 00:16:29,AB_2,6.25,11.98,7.51,10.15,12.9,8.46
2026-04-20 00:16:30,AB_2,6.19,12.17,7.54,10.12,13.1,8.48
2026-04-20 00:16:30,AB_2,6.15,12.21,7.56,10.23,13.2,8.49
2026-04-20 00:16:30,AB_2,6.16,12.2,7.59,10.18,13.2,8.53
2026-04-20 00:16:31,AB_2,6.15,12.21,7.53,10.14,12.9,8.48
2026-04-20 00:16:31,AB_2,6.35,12.19,7.48,10.13,13.2,8.49
2026-04-20 00:16:32,AB_2,6.31,12.27,7.52,10.25,13.2,8.49
2026-04-20 00:16:32,AB_2,6.3,12.29,7.52,10.14,13.3,8.49
2026-04-20 00:16:32,AB_2,6.17,12.24,7.53,10.15,13.1,8.55
2026-04-20 00:16:33,AB_2,6.24,11.85,7.5,10.14,12.68,8.51
2026-04-20 00:16:33,AB_2,6.27,12.07,7.55,10.2,12.76,8.46
2026-04-20 00:16:33,AB_2,6.18,11.98,7.55,10.14,13.1,8.51
2026-04-20 00:16:34,AB_2,6.27,12.05,7.51,10.13,12.8,8.48
2026-04-20 00:16:34,AB_2,6.16,11.98,7.49,10.16,12.8,8.5
2026-04-20 00:16:35,AB_2,6.2,12.14,7.64,10.19,13.0,8.49
2026-04-20 00:16:35,AB_2,6.21,12.1,7.57,10.16,13.1,8.49
2026-04-20 00:16:36,AB_2,6.17,12.14,7.52,10.25,12.9,8.45
2026-04-20 00:16:36,AB_2,6.13,12.23,7.53,10.43,13.1,8.46
2026-04-20 00:16:36,AB_2,6.17,12.03,7.78,10.13,13.0,8.49
2026-04-20 00:16:37,AB_2,6.15,12.26,7.78,10.15,12.9,8.45
2026-04-20 00:16:37,AB_2,6.29,12.05,7.58,10.15,12.8,8.44
2026-04-20 00:16:37,AB_2,6.27,12.05,7.73,10.15,12.58,8.47
2026-04-20 00:16:38,AB_2,6.28,12.27,7.56,10.12,13.4,8.48
2026-04-20 00:16:38,AB_2,6.31,12.31,7.49,10.14,13.3,8.49
2026-04-20 00:16:39,AB_2,6.19,12.24,7.5,10.18,13.0,8.48
2026-04-20 00:16:39,AB_2,6.24,12.25,7.51,10.17,13.3,8.51
2026-04-20 00:16:39,AB_2,6.15,12.22,7.51,10.17,13.3,8.48
2026-04-20 00:16:40,AB_2,6.13,12.29,7.46,10.17,13.0,8.47
2026-04-20 00:16:40,AB_2,6.18,12.09,7.59,10.13,12.8,8.53
2026-04-20 00:16:41,AB_2,6.11,12.27,7.54,10.15,13.2,8.5
2026-04-20 00:16:41,AB_2,6.19,12.26,7.51,10.14,13.3,8.48
2026-04-20 00:16:41,AB_2,6.16,12.3,7.62,10.17,13.3,8.5
2026-04-20 00:16:42,AB_2,6.14,12.29,7.71,10.15,13.3,8.44
2026-04-20 00:16:42,AB_2,6.47,12.18,7.58,10.16,12.9,8.49
2026-04-20 00:16:43,AB_2,6.3,12.3,7.53,10.14,13.2,8.42
2026-04-20 00:16:43,AB_2,6.34,12.12,7.51,10.19,12.9,8.4
2026-04-20 00:16:43,AB_2,6.26,12.01,7.57,10.14,13.0,8.56
2026-04-20 00:16:44,AB_2,6.19,12.15,7.72,10.17,12.8,8.55
2026-04-20 00:16:56,AB_3,6.27,12.9,6.06,8.94,13.2,7.46
2026-04-20 00:16:56,AB_3,6.24,12.67,6.04,8.93,12.55,7.5
2026-04-20 00:16:57,AB_3,6.27,12.25,5.97,8.89,12.47,7.51
2026-04-20 00:16:57,AB_3,6.14,12.24,5.91,8.94,12.33,7.6
2026-04-20 00:16:58,AB_3,6.24,12.29,5.94,8.93,12.17,7.68
2026-04-20 00:16:58,AB_3,6.16,12.31,5.87,8.93,12.37,7.71
2026-04-20 00:16:58,AB_3,6.11,12.18,5.88,8.91,12.13,7.71
2026-04-20 00:16:59,AB_3,6.12,12.31,5.88,8.96,12.16,7.77
2026-04-20 00:16:59,AB_3,6.1,12.09,5.9,8.96,12.69,7.75
2026-04-20 00:17:00,AB_3,6.22,11.87,5.89,8.97,12.17,7.74
2026-04-20 00:17:00,AB_3,6.23,12.06,5.99,8.91,12.18,7.77
2026-04-20 00:17:00,AB_3,6.08,11.9,5.98,8.92,12.33,7.74
2026-04-20 00:17:01,AB_3,6.15,11.92,6.09,8.91,12.61,7.73
2026-04-20 00:17:01,AB_3,6.15,11.76,5.86,8.87,12.28,7.76
2026-04-20 00:17:02,AB_3,6.21,11.81,5.89,8.9,12.05,7.77
2026-04-20 00:17:02,AB_3,6.24,11.5,5.91,8.96,12.1,7.85
2026-04-20 00:17:02,AB_3,6.28,11.63,5.87,8.93,12.7,7.86
2026-04-20 00:17:03,AB_3,6.09,11.82,5.86,8.94,12.64,7.77
2026-04-20 00:17:03,AB_3,6.09,11.85,5.88,8.9,12.72,7.77
2026-04-20 00:17:04,AB_3,6.11,11.76,5.91,8.95,12.74,7.75
2026-04-20 00:17:04,AB_3,6.12,11.79,5.97,8.89,12.62,7.85
2026-04-20 00:17:04,AB_3,6.28,11.73,5.85,8.96,12.65,7.82
2026-04-20 00:17:05,AB_3,6.17,11.71,5.95,8.92,12.63,7.77
2026-04-20 00:17:05,AB_3,6.09,11.8,5.97,8.91,12.73,7.79
2026-04-20 00:17:05,AB_3,6.15,11.47,5.88,8.9,12.62,7.79
2026-04-20 00:17:06,AB_3,6.24,11.69,5.9,8.89,12.54,7.82
2026-04-20 00:17:06,AB_3,6.05,11.71,5.85,8.91,12.64,7.8
2026-04-20 00:17:07,AB_3,6.1,11.73,5.88,8.91,12.65,7.8
2026-04-20 00:17:07,AB_3,6.16,11.76,5.84,8.88,12.08,7.8
2026-04-20 00:17:07,AB_3,6.15,11.39,5.85,8.87,12.12,7.86
2026-04-20 00:17:08,AB_3,6.09,11.57,5.86,8.89,11.99,7.81
2026-04-20 00:17:08,AB_3,6.14,11.82,5.91,8.87,12.31,7.91
2026-04-20 00:17:09,AB_3,6.12,11.32,5.87,8.92,12.26,7.92
2026-04-20 00:17:09,AB_3,6.13,11.51,5.97,8.91,12.45,7.86
2026-04-20 00:17:10,AB_3,6.12,11.48,6.06,8.87,12.29,7.89
2026-04-20 00:17:10,AB_3,6.08,11.52,5.9,8.89,12.72,7.85
2026-04-20 00:17:10,AB_3,6.34,11.47,5.95,8.88,12.59,7.82
2026-04-20 00:17:11,AB_3,6.08,11.46,5.94,8.96,12.13,7.81
2026-04-20 00:17:11,AB_3,6.12,11.42,5.87,8.9,12.32,7.81
2026-04-20 00:17:12,AB_3,6.28,11.56,5.99,8.89,12.38,7.81
2026-04-20 00:17:12,AB_3,6.12,11.44,5.9,8.91,12.09,7.88
2026-04-20 00:17:12,AB_3,6.12,11.66,5.86,8.92,12.23,7.87
2026-04-20 00:17:13,AB_3,6.19,11.69,5.85,8.93,12.77,7.88
2026-04-20 00:17:13,AB_3,6.17,11.66,5.95,8.89,12.8,7.81
2026-04-20 00:17:13,AB_3,6.07,11.71,5.94,8.98,13.4,7.9
2026-04-20 00:17:14,AB_3,6.32,11.61,5.87,8.89,12.66,7.83
2026-04-20 00:17:14,AB_3,6.13,11.62,5.88,8.91,12.72,7.84
2026-04-20 00:17:15,AB_3,6.14,11.47,5.88,8.9,12.76,7.82
2026-04-20 00:17:15,AB_3,6.08,11.69,6.12,8.87,12.62,7.88
2026-04-20 00:17:15,AB_3,6.15,11.73,5.9,8.85,12.57,7.9
2026-04-20 00:17:16,AB_3,6.13,11.63,5.86,8.9,12.67,7.83
2026-04-20 00:17:16,AB_3,6.19,11.71,5.81,8.88,12.72,7.75
2026-04-20 00:17:17,AB_3,6.18,11.74,5.94,8.92,12.49,7.87
2026-04-20 00:17:17,AB_3,6.12,11.59,6.0,8.9,12.66,7.82
2026-04-20 00:17:17,AB_3,6.1,11.61,5.88,8.89,12.68,7.8
2026-04-20 00:17:18,AB_3,6.1,11.47,5.88,8.95,12.65,7.81
2026-04-20 00:17:18,AB_3,6.21,11.46,5.8,9.14,12.8,7.94
2026-04-20 00:17:19,AB_3,6.04,11.23,5.71,9.11,13.0,7.74
2026-04-20 00:17:19,AB_3,5.83,11.26,5.67,9.14,13.0,7.72
2026-04-20 00:17:19,AB_3,5.93,11.33,5.66,9.2,13.0,7.72
2026-04-20 00:17:20,AB_3,5.77,11.32,5.88,9.14,12.75,7.9
2026-04-20 00:17:20,AB_3,5.82,11.27,5.68,9.22,12.8,7.75
2026-04-20 00:17:21,AB_3,5.99,11.35,5.8,9.0,12.41,7.71
2026-04-20 00:17:21,AB_3,5.84,11.38,5.72,9.11,13.0,7.71
2026-04-20 00:17:21,AB_3,5.85,11.37,5.72,9.03,12.27,7.79
2026-04-20 00:17:22,AB_3,5.74,11.33,5.69,9.05,12.9,7.76
2026-04-20 00:17:22,AB_3,5.77,11.35,5.75,9.09,12.45,7.74
2026-04-20 00:17:23,AB_3,5.79,11.4,5.75,9.07,12.8,7.72
2026-04-20 00:17:23,AB_3,5.76,11.36,5.71,9.07,12.69,7.82
2026-04-20 00:17:23,AB_3,5.83,11.07,5.77,9.11,12.77,7.73
2026-04-20 00:17:24,AB_3,5.86,11.16,5.72,9.05,12.74,7.75
2026-04-20 00:17:24,AB_3,5.98,11.1,5.73,9.14,12.01,7.61
2026-04-20 00:17:25,AB_3,5.75,11.09,5.75,9.09,12.9,7.71
2026-04-20 00:17:25,AB_3,5.83,11.05,5.7,9.06,12.41,7.65
2026-04-20 00:17:25,AB_3,5.82,11.35,5.73,9.01,12.9,7.72
2026-04-20 00:17:26,AB_3,5.79,11.37,5.81,9.09,12.9,7.7
2026-04-20 00:17:26,AB_3,5.81,11.4,5.72,9.07,12.37,7.79
2026-04-20 00:17:27,AB_3,5.84,11.35,5.74,9.08,12.48,7.74
2026-04-20 00:17:27,AB_3,5.81,11.32,5.7,9.06,12.8,7.72
2026-04-20 00:17:27,AB_3,5.77,11.38,5.71,9.11,12.8,7.71
2026-04-20 00:17:28,AB_3,5.83,11.4,5.76,9.07,12.63,7.8
2026-04-20 00:17:28,AB_3,5.78,11.32,5.79,9.08,12.9,7.72
2026-04-20 00:17:29,AB_3,5.77,11.38,5.66,9.12,12.49,7.74
2026-04-20 00:17:29,AB_3,5.85,11.37,5.87,9.09,12.69,7.72
2026-04-20 00:17:29,AB_3,5.74,11.37,5.73,9.14,12.69,7.79
2026-04-20 00:17:30,AB_3,5.92,11.29,5.7,9.04,12.8,7.76
2026-04-20 00:17:30,AB_3,5.75,11.11,5.67,9.07,12.8,7.77
2026-04-20 00:17:31,AB_3,5.84,11.11,5.75,9.12,12.61,7.68
2026-04-20 00:17:31,AB_3,5.79,11.23,5.68,9.05,12.37,7.73
2026-04-20 00:17:31,AB_3,5.91,11.18,5.78,9.03,12.16,7.74
2026-04-20 00:17:32,AB_3,5.89,11.0,5.7,9.05,12.26,7.69
2026-04-20 00:17:32,AB_3,5.83,11.36,5.69,9.07,12.9,7.74
2026-04-20 00:17:32,AB_3,5.84,11.41,5.73,9.05,12.33,7.82
2026-04-20 00:17:33,AB_3,5.83,11.1,5.88,9.07,12.59,7.72
2026-04-20 00:17:33,AB_3,5.92,11.29,5.77,9.08,12.48,7.75
2026-04-20 00:17:34,AB_3,5.8,11.36,5.66,9.09,12.8,7.72
2026-04-20 00:17:34,AB_3,5.77,11.34,5.86,9.04,12.67,7.79
2026-04-20 00:17:34,AB_3,5.73,11.14,5.74,9.08,12.7,7.76
2026-04-20 00:17:35,AB_3,5.91,11.29,5.72,9.07,12.8,7.75
2026-04-20 00:17:35,AB_3,5.87,11.38,5.83,9.05,12.8,7.72
2026-04-20 00:17:36,AB_3,5.8,11.36,5.74,9.04,12.73,7.8
2026-04-20 00:17:36,AB_3,5.86,11.3,5.74,9.06,12.7,7.75
2026-04-20 00:17:36,AB_3,5.87,11.04,5.72,9.02,12.9,7.72
2026-04-20 00:17:37,AB_3,5.93,11.37,5.87,9.06,12.9,7.69
2026-04-20 00:17:37,AB_3,5.99,11.38,5.7,9.04,12.9,7.77
2026-04-20 00:17:38,AB_3,5.88,11.2,5.73,9.08,12.77,7.73
2026-04-20 00:17:38,AB_3,5.76,11.33,5.69,9.09,12.8,7.73
2026-04-20 00:17:38,AB_3,5.78,11.15,5.68,9.05,12.9,7.73
2026-04-20 00:17:39,AB_3,5.86,11.42,5.69,9.1,12.68,7.72
2026-04-20 00:17:39,AB_3,5.83,11.28,5.96,9.11,12.8,7.75
2026-04-20 00:17:40,AB_3,5.76,11.38,6.03,9.14,12.75,7.73
2026-04-20 00:17:40,AB_3,5.78,11.31,5.68,9.08,12.8,7.73
2026-04-20 00:17:40,AB_3,5.83,11.37,5.73,9.06,12.64,7.8
2026-04-20 00:17:41,AB_3,5.81,11.3,6.05,9.09,12.68,7.78
2026-04-20 00:17:41,AB_3,5.85,11.33,5.68,9.08,12.69,7.73
2026-04-20 00:17:42,AB_3,5.77,11.41,5.74,9.08,12.8,7.72
2026-04-20 00:17:42,AB_3,5.81,11.35,5.7,9.08,12.63,7.77
2026-04-20 00:17:42,AB_3,5.89,11.25,5.72,9.02,12.03,7.82
2026-04-20 00:17:43,AB_3,5.78,11.17,5.83,9.05,12.28,7.71
2026-04-20 00:17:43,AB_3,5.81,11.28,5.72,9.06,12.4,7.86
2026-04-20 00:17:44,AB_3,5.9,11.22,5.71,9.09,12.69,7.81
2026-04-20 00:17:44,AB_3,5.8,11.42,5.72,9.02,12.27,7.78
2026-04-20 00:17:44,AB_3,5.88,11.28,5.72,9.04,12.62,7.78
2026-04-20 00:17:45,AB_3,5.79,11.16,5.76,9.08,12.53,7.75
2026-04-20 00:17:45,AB_3,5.79,11.29,5.72,9.09,12.27,7.75
2026-04-20 00:17:46,AB_3,5.78,11.15,5.78,9.07,12.26,7.8
2026-04-20 00:17:46,AB_3,5.8,11.1,5.69,9.06,12.29,7.8
2026-04-20 00:17:46,AB_3,5.82,11.31,5.71,9.11,12.7,7.82
2026-04-20 00:17:47,AB_3,5.85,11.29,5.78,9.16,12.52,7.88
2026-04-20 00:17:47,AB_3,5.88,11.22,5.81,9.11,12.18,7.73
2026-04-20 00:17:48,AB_3,5.84,11.1,5.78,9.06,12.25,7.81
2026-04-20 00:17:48,AB_3,5.8,11.2,5.83,9.06,12.45,7.83
2026-04-20 00:17:48,AB_3,5.84,11.14,5.73,9.11,12.8,7.78
2026-04-20 00:17:49,AB_3,5.81,11.4,5.69,9.12,12.8,7.76
2026-04-20 00:17:49,AB_3,5.77,11.29,5.71,9.08,12.8,7.74
2026-04-20 00:17:50,AB_3,6.03,11.38,5.79,9.04,13.0,7.77
2026-04-20 00:17:50,AB_3,5.81,11.35,5.69,9.06,12.76,7.77
2026-04-20 00:17:50,AB_3,6.1,11.35,5.74,9.17,12.9,7.68
2026-04-20 00:17:51,AB_3,5.77,11.34,5.71,9.05,12.9,7.74
2026-04-20 00:17:51,AB_3,5.93,11.43,5.74,9.08,12.8,7.79
2026-04-20 00:17:52,AB_3,5.86,11.35,5.72,9.07,12.43,7.77
2026-04-20 00:17:52,AB_3,5.82,11.4,5.82,9.12,12.9,7.75
2026-04-20 00:17:52,AB_3,5.93,11.17,5.75,9.02,12.8,7.73
2026-04-20 00:17:53,AB_3,5.8,11.39,5.74,9.11,12.9,7.77
2026-04-20 00:17:53,AB_3,5.88,11.15,5.73,9.08,12.8,7.91
2026-04-20 00:17:54,AB_3,5.76,11.29,5.75,9.13,12.68,7.79
2026-04-20 00:17:54,AB_3,5.98,11.41,5.74,9.1,12.8,7.76
2026-04-20 00:17:54,AB_3,5.78,11.44,5.7,9.1,13.0,7.79
2026-04-20 00:17:55,AB_3,5.79,11.39,5.84,9.1,12.9,7.76
2026-04-20 00:17:55,AB_3,5.78,11.19,5.77,9.05,12.8,7.75
2026-04-20 00:17:56,AB_3,5.76,11.34,5.75,9.07,12.9,7.74
2026-04-20 00:17:56,AB_3,5.79,11.39,5.72,9.11,13.0,7.83
2026-04-20 00:17:56,AB_3,5.8,11.3,5.65,9.07,12.3,7.75
2026-04-20 00:17:57,AB_3,5.95,11.38,5.74,9.09,12.9,7.72
2026-04-20 00:17:57,AB_3,5.81,11.35,5.68,9.1,12.9,7.72
2026-04-20 00:17:58,AB_3,5.76,11.42,5.72,9.17,12.8,7.77
2026-04-20 00:17:58,AB_3,5.76,11.19,5.74,9.05,12.77,7.75
2026-04-20 00:17:58,AB_3,5.86,11.34,5.76,9.09,12.9,7.69
2026-04-20 00:17:59,AB_3,5.99,11.26,5.68,9.07,12.47,7.62
2026-04-20 00:17:59,AB_3,5.93,11.24,5.83,9.04,12.28,7.73
2026-04-20 00:18:00,AB_3,5.87,10.84,5.69,9.13,12.38,7.79
2026-04-20 00:18:00,AB_3,5.8,11.38,5.76,9.11,12.9,7.7
2026-04-20 00:18:00,AB_3,5.78,11.43,5.71,9.04,13.0,7.73
2026-04-20 00:18:01,AB_3,5.81,11.4,5.68,9.07,13.0,7.78
2026-04-20 00:18:01,AB_3,5.79,11.41,5.99,9.08,12.56,7.71
2026-04-20 00:18:02,AB_3,5.8,11.4,5.74,9.07,12.9,7.74
2026-04-20 00:18:02,AB_3,5.76,11.39,5.94,9.05,12.9,7.73
2026-04-20 00:18:02,AB_3,5.78,11.43,5.69,9.04,13.0,7.76
2026-04-20 00:18:03,AB_3,5.79,11.38,5.93,9.11,12.8,7.73
2026-04-20 00:18:03,AB_3,5.73,11.35,5.79,9.04,12.38,7.68
2026-04-20 00:18:04,AB_3,5.89,11.35,5.77,9.06,12.8,7.71
2026-04-20 00:18:04,AB_3,5.8,11.45,5.91,9.05,12.9,7.67
2026-04-20 00:18:04,AB_3,5.84,11.39,5.66,9.3,12.22,7.8
2026-04-20 00:18:05,AB_3,5.89,11.14,5.75,9.1,12.59,7.79
2026-04-20 00:18:05,AB_3,5.84,11.36,5.68,9.06,12.54,7.68
2026-04-20 00:18:05,AB_3,5.81,11.32,5.71,9.08,12.34,7.73
2026-04-20 00:18:06,AB_3,5.81,11.17,5.7,9.05,12.19,7.7
2026-04-20 00:18:06,AB_3,5.83,11.19,5.7,9.09,12.59,7.76
2026-04-20 00:18:07,AB_3,5.77,11.33,5.77,9.11,12.58,7.74
2026-04-20 00:18:07,AB_3,5.77,11.2,5.81,9.1,12.49,7.92
2026-04-20 00:18:08,AB_3,5.76,11.24,5.97,9.06,12.8,7.94
2026-04-20 00:18:08,AB_3,5.8,11.15,6.04,9.07,12.37,7.78
2026-04-20 00:18:08,AB_3,5.82,11.4,5.71,9.03,12.26,7.69
2026-04-20 00:18:09,AB_3,5.76,10.98,5.97,9.07,12.38,7.76
2026-04-20 00:18:09,AB_3,5.81,11.01,5.72,9.13,12.24,7.64
2026-04-20 00:18:10,AB_3,5.89,11.21,5.86,9.04,11.87,7.7
2026-04-20 00:18:10,AB_3,5.9,11.22,5.7,9.11,12.59,7.73
2026-04-20 00:18:10,AB_3,5.78,11.3,5.75,9.1,12.66,7.75
2026-04-20 00:18:11,AB_3,5.82,11.38,5.76,9.04,12.45,7.74
2026-04-20 00:18:11,AB_3,5.8,11.28,5.69,9.04,12.73,7.74
2026-04-20 00:18:12,AB_3,5.78,11.42,5.73,9.03,12.67,7.83
2026-04-20 00:18:12,AB_3,5.86,11.35,5.73,9.03,12.9,7.82
2026-04-20 00:18:12,AB_3,5.81,11.42,5.69,9.09,12.8,7.8
2026-04-20 00:18:13,AB_3,5.86,11.24,5.7,9.05,13.0,7.86
2026-04-20 00:18:13,AB_3,5.79,11.37,5.79,9.06,13.0,7.79
2026-04-20 00:18:14,AB_3,5.85,11.3,5.77,9.03,13.0,7.76
2026-04-20 00:18:14,AB_3,5.95,11.41,5.68,9.17,12.8,7.75
2026-04-20 00:18:14,AB_3,6.04,11.14,5.71,9.05,12.9,7.78
2026-04-20 00:18:15,AB_3,5.86,11.38,5.7,9.04,12.9,7.76
2026-04-20 00:18:15,AB_3,5.91,11.43,5.82,9.09,12.9,7.72
2026-04-20 00:18:31,AB_4,3.7,12.08,6.02,9.74,12.72,7.61
2026-04-20 00:18:32,AB_4,5.44,11.62,6.02,9.76,12.7,7.62
2026-04-20 00:18:32,AB_4,5.45,11.65,5.99,9.79,12.67,7.64
2026-04-20 00:18:32,AB_4,5.59,11.67,6.02,9.8,12.7,7.68
2026-04-20 00:18:33,AB_4,5.45,11.54,6.08,9.77,12.65,7.71
2026-04-20 00:18:33,AB_4,5.55,11.67,6.14,9.77,12.66,7.74
2026-04-20 00:18:34,AB_4,5.55,11.43,6.06,9.76,12.76,7.71
2026-04-20 00:18:34,AB_4,5.61,11.56,6.08,9.75,12.74,7.74
2026-04-20 00:18:34,AB_4,5.57,11.46,6.14,9.78,12.73,7.85
2026-04-20 00:18:35,AB_4,5.64,11.36,6.01,9.74,12.67,7.85
2026-04-20 00:18:35,AB_4,5.47,11.59,6.01,9.73,12.75,7.77
2026-04-20 00:18:36,AB_4,5.52,11.56,6.06,9.76,12.76,7.84
2026-04-20 00:18:36,AB_4,5.55,11.44,5.97,9.69,12.77,7.89
2026-04-20 00:18:36,AB_4,5.48,11.11,6.03,9.72,12.9,7.9
2026-04-20 00:18:37,AB_4,5.46,11.34,6.1,9.8,12.71,7.87
2026-04-20 00:18:37,AB_4,5.59,11.15,6.0,9.74,12.8,7.87
2026-04-20 00:18:37,AB_4,5.48,11.26,6.11,9.74,12.8,7.87
2026-04-20 00:18:38,AB_4,5.47,11.2,6.09,9.75,12.8,7.94
2026-04-20 00:18:38,AB_4,5.59,11.23,5.97,9.75,12.9,7.89
2026-04-20 00:18:39,AB_4,5.68,11.15,6.08,9.76,12.74,7.9
2026-04-20 00:18:39,AB_4,5.46,11.04,5.98,9.75,12.72,7.96
2026-04-20 00:18:39,AB_4,5.5,10.95,6.03,9.69,12.67,7.81
2026-04-20 00:18:40,AB_4,5.49,10.97,5.95,9.68,12.54,7.84
2026-04-20 00:18:40,AB_4,5.57,10.81,5.93,9.69,12.72,7.85
2026-04-20 00:18:41,AB_4,5.43,10.99,6.01,9.72,12.75,7.92
2026-04-20 00:18:41,AB_4,5.5,11.27,5.96,9.76,12.73,7.92
2026-04-20 00:18:41,AB_4,5.46,10.93,6.2,9.76,12.71,7.83
2026-04-20 00:18:42,AB_4,5.49,10.86,6.0,9.74,12.7,7.85
2026-04-20 00:18:42,AB_4,5.46,10.79,5.99,9.71,12.8,7.97
2026-04-20 00:18:43,AB_4,5.46,10.91,5.98,9.75,12.73,7.98
2026-04-20 00:18:43,AB_4,5.5,11.19,5.95,9.77,12.68,7.93
2026-04-20 00:18:43,AB_4,5.55,10.79,5.92,9.72,12.71,7.94
2026-04-20 00:18:44,AB_4,5.43,11.03,6.03,9.8,12.75,7.91
2026-04-20 00:18:44,AB_4,5.47,10.99,6.04,9.77,12.8,7.92
2026-04-20 00:18:45,AB_4,5.56,10.9,6.01,9.7,12.59,8.0
2026-04-20 00:18:45,AB_4,5.42,10.78,6.05,9.78,12.74,7.93
2026-04-20 00:18:45,AB_4,5.51,10.93,6.01,9.7,12.71,7.88
2026-04-20 00:18:46,AB_4,5.47,10.85,5.95,9.66,12.75,7.91
2026-04-20 00:18:46,AB_4,5.48,10.93,5.98,9.75,12.8,7.94
2026-04-20 00:18:47,AB_4,5.48,11.11,6.06,9.7,12.74,7.92
2026-04-20 00:18:47,AB_4,5.45,11.08,6.08,9.72,12.72,7.99
2026-04-20 00:18:47,AB_4,5.41,11.06,6.07,9.7,12.8,7.96
2026-04-20 00:18:48,AB_4,5.52,11.07,6.0,9.75,12.8,7.9
2026-04-20 00:18:48,AB_4,5.5,10.96,5.97,9.7,12.66,7.96
2026-04-20 00:18:49,AB_4,5.48,10.89,5.98,9.72,12.69,7.95
2026-04-20 00:18:49,AB_4,5.55,11.12,5.97,9.73,12.9,7.86
2026-04-20 00:18:49,AB_4,5.54,11.05,5.98,9.7,12.74,7.93
2026-04-20 00:18:50,AB_4,5.5,11.05,5.98,9.73,12.73,7.9
2026-04-20 00:18:50,AB_4,5.52,11.14,6.03,9.68,12.8,7.99
2026-04-20 00:18:51,AB_4,5.48,10.97,5.98,9.74,12.71,7.95
2026-04-20 00:18:51,AB_4,5.49,10.85,5.93,9.73,12.73,7.93
2026-04-20 00:18:51,AB_4,5.61,10.72,5.98,9.82,12.71,7.85
2026-04-20 00:18:52,AB_4,5.6,10.83,5.95,9.7,12.71,7.93
2026-04-20 00:18:52,AB_4,5.43,10.91,5.96,9.73,12.73,7.98
2026-04-20 00:18:53,AB_4,5.47,10.76,6.02,9.71,12.76,7.94
2026-04-20 00:18:53,AB_4,5.47,10.89,6.27,9.71,12.8,7.89
2026-04-20 00:18:53,AB_4,5.44,10.86,6.11,9.85,12.56,7.96
2026-04-20 00:18:54,AB_4,5.47,10.85,5.98,9.75,12.68,7.93
2026-04-20 00:18:54,AB_4,5.51,11.05,5.97,9.76,12.7,7.91
