Timestamp,Label,V_AD,V_AB,V_BC,V_CD,V_AC,V_BD
2026-04-12 21:13:13,AB_2,14.0,6.6,13.9,8.44,17.0,14.0
2026-04-12 21:13:14,AB_2,13.9,6.63,13.8,8.39,17.2,13.9
2026-04-12 21:13:14,AB_2,13.9,6.71,13.7,8.78,17.4,13.8
2026-04-12 21:13:14,AB_2,13.9,6.52,13.7,8.49,17.2,13.9
2026-04-12 21:13:15,AB_2,14.1,6.62,13.6,8.65,17.3,13.8
2026-04-12 21:13:15,AB_2,14.0,6.72,13.6,8.88,17.2,13.7
2026-04-12 21:13:15,AB_2,14.0,6.73,13.6,9.0,17.1,13.7
2026-04-12 21:13:16,AB_2,14.0,6.45,13.6,8.62,17.4,13.9
2026-04-12 21:13:16,AB_2,14.1,6.56,13.7,8.41,17.4,14.0
2026-04-12 21:13:16,AB_2,14.2,6.68,13.7,8.7,17.5,13.8
2026-04-12 21:13:17,AB_2,14.0,6.58,13.6,8.45,17.4,13.9
2026-04-12 21:13:17,AB_2,14.0,6.65,13.6,8.2,17.4,13.9
2026-04-12 21:13:18,AB_2,14.1,6.49,13.8,8.17,17.3,14.0
2026-04-12 21:13:18,AB_2,14.0,6.59,13.5,8.18,17.1,13.7
2026-04-12 21:13:18,AB_2,14.0,6.64,13.4,8.5,17.2,13.6
2026-04-12 21:13:19,AB_2,13.8,6.68,13.5,8.73,17.0,13.7
2026-04-12 21:13:19,AB_2,13.8,6.68,13.7,8.36,17.4,14.0
2026-04-12 21:13:19,AB_2,14.2,6.56,13.8,8.41,17.4,14.0
2026-04-12 21:13:20,AB_2,14.2,6.6,13.8,8.24,17.5,14.1
2026-04-12 21:13:20,AB_2,14.2,6.61,13.8,8.64,17.4,13.9
2026-04-12 21:13:20,AB_2,14.2,6.49,14.0,8.46,17.4,14.0
2026-04-12 21:13:21,AB_2,14.2,6.64,13.5,8.63,17.3,13.8
2026-04-12 21:13:21,AB_2,14.0,6.48,13.7,8.35,17.2,13.8
2026-04-12 21:13:21,AB_2,14.2,6.68,13.6,8.57,17.3,13.7
2026-04-12 21:13:22,AB_2,13.8,6.6,13.5,8.39,17.1,13.7
2026-04-12 21:13:22,AB_2,13.9,6.7,13.5,8.66,17.1,13.7
2026-04-12 21:13:23,AB_2,13.8,6.63,13.9,8.39,17.3,14.2
2026-04-12 21:13:23,AB_2,14.0,6.69,13.9,8.85,17.4,14.1
2026-04-12 21:13:23,AB_2,13.9,6.75,14.0,9.11,17.0,14.0
2026-04-12 21:13:24,AB_2,13.8,6.56,13.9,8.53,17.3,14.0
2026-04-12 21:13:24,AB_2,13.9,6.66,13.9,8.52,17.1,14.2
2026-04-12 21:13:24,AB_2,14.0,6.7,14.0,8.86,17.2,14.0
2026-04-12 21:13:25,AB_2,13.8,6.63,13.9,8.63,17.2,14.2
2026-04-12 21:13:25,AB_2,14.0,6.69,14.0,8.31,17.2,14.2
2026-04-12 21:13:25,AB_2,14.0,6.71,13.9,8.83,17.1,14.0
2026-04-12 21:13:26,AB_2,13.9,6.74,13.9,9.06,17.3,14.0
2026-04-12 21:13:26,AB_2,13.8,6.73,13.9,8.95,17.2,14.0
2026-04-12 21:13:26,AB_2,13.8,6.72,13.9,8.66,17.1,14.1
2026-04-12 21:13:27,AB_2,13.9,6.69,13.9,8.81,17.2,14.0
2026-04-12 21:13:27,AB_2,13.8,6.55,13.9,8.68,17.2,14.1
2026-04-12 21:13:28,AB_2,14.0,6.75,13.9,8.99,17.3,14.0
2026-04-12 21:13:28,AB_2,13.9,6.76,13.9,9.1,17.2,13.9
